borough_y,sale_price,yearbuilt,lotarea,bldgarea,resarea,comarea,unitsres,unitstotal,numfloors,latitude,longitude,landuse,bldgclass,building_age
BK,1245000,1910.0,2003.0,3096.0,3096.0,0.0,3.0,3.0,3.0,40.6485229,-74.0125083,2.0,C0,115.0
SI,1292505,1960.0,7560.0,1728.0,1152.0,0.0,1.0,1.0,1.5,40.6066085,-74.1300072,1.0,A2,65.0
MN,460000,1930.0,7550.0,37782.0,37782.0,0.0,53.0,53.0,6.0,40.7409893,-74.0007398,3.0,D4,95.0
MN,590000,1930.0,7550.0,37782.0,37782.0,0.0,53.0,53.0,6.0,40.7409893,-74.0007398,3.0,D4,95.0
SI,565000,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
SI,585000,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
SI,490000,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
SI,575000,1989.0,1020.0,1300.0,1300.0,0.0,1.0,1.0,3.0,40.6075616,-74.1317738,1.0,A5,36.0
SI,2195000,1945.0,4125.0,1420.0,1420.0,0.0,2.0,2.0,2.0,40.6074086,-74.1312009,1.0,B3,80.0
MN,904206,1902.0,4809.0,25123.0,25123.0,0.0,28.0,28.0,7.0,40.7429051,-73.9974017,3.0,D4,123.0
MN,1150000,1902.0,4809.0,25123.0,25123.0,0.0,28.0,28.0,7.0,40.7429051,-73.9974017,3.0,D4,123.0
MN,990000,1913.0,6335.0,32718.0,32718.0,0.0,35.0,35.0,7.0,40.7432482,-73.9982425,3.0,D4,112.0
MN,1210000,1920.0,4938.0,20748.0,20748.0,0.0,31.0,31.0,6.0,40.7436654,-73.998026,3.0,D4,105.0
MN,935000,1889.0,12497.0,46620.0,46170.0,450.0,63.0,64.0,5.0,40.7435501,-73.9977481,3.0,D4,136.0
MN,600000,1889.0,12497.0,46620.0,46170.0,450.0,63.0,64.0,5.0,40.7435501,-73.9977481,3.0,D4,136.0
MN,44039,1920.0,2469.0,10015.0,10015.0,0.0,20.0,20.0,5.0,40.7434486,-73.9975135,3.0,D4,105.0
MN,430000,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,435000,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,460000,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,755000,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,445000,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,449000,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,573170,1963.0,7400.0,80977.0,74425.0,6552.0,130.0,133.0,14.0,40.7431027,-73.9967846,3.0,D4,62.0
MN,825000,1920.0,4962.0,19470.0,19470.0,0.0,23.0,23.0,5.0,40.7440085,-73.9980873,3.0,D4,105.0
MN,1315000,1920.0,3769.0,24378.0,21878.0,2500.0,18.0,19.0,8.0,40.7445163,-73.9973727,3.0,D4,105.0
MN,2249000,1920.0,3769.0,24378.0,21878.0,2500.0,18.0,19.0,8.0,40.7445163,-73.9973727,3.0,D4,105.0
MN,1050000,1900.0,3703.0,23882.0,20293.0,3589.0,12.0,13.0,7.0,40.7445684,-73.9974954,3.0,D4,125.0
MN,1625000,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
MN,595000,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
MN,570000,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
MN,1500000,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
MN,1250000,1940.0,39500.0,159090.0,149090.0,10000.0,151.0,159.0,6.0,40.7452217,-73.9972031,3.0,D4,85.0
MN,1300000,1925.0,4928.0,20456.0,20456.0,0.0,25.0,25.0,6.0,40.7459463,-73.9966653,3.0,D4,100.0
MN,749000,1925.0,4928.0,20456.0,20456.0,0.0,25.0,25.0,6.0,40.7459463,-73.9966653,3.0,D4,100.0
MN,865513,1939.0,12442.0,62586.0,62586.0,0.0,68.0,68.0,6.0,40.7460258,-73.9956548,3.0,D4,86.0
BK,3180000,1924.0,2504.0,6348.0,6348.0,0.0,8.0,8.0,4.0,40.6448919,-74.0079997,2.0,C1,101.0
BK,3750000,1924.0,2504.0,6348.0,6348.0,0.0,8.0,8.0,4.0,40.6448919,-74.0079997,2.0,C1,101.0
BK,1600000,1924.0,2504.0,6348.0,6348.0,0.0,8.0,8.0,4.0,40.6448919,-74.0079997,2.0,C1,101.0
MN,985000,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
MN,1050000,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
MN,960000,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
MN,985000,1918.0,10878.0,66636.0,62871.0,3765.0,52.0,55.0,7.0,40.7473516,-73.9961347,3.0,D0,107.0
SI,1275000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,999000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,1650000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,975000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,1600000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,980000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,945000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,818000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,680000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,1350000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,855000,1965.0,3690.0,2355.0,2355.0,0.0,2.0,2.0,2.0,40.6032758,-74.1397961,1.0,B2,60.0
SI,435000,1965.0,4040.0,2219.0,1285.0,0.0,2.0,2.0,2.0,40.6041018,-74.1399059,1.0,B2,60.0
BK,1530000,1931.0,2533.0,9373.0,7087.0,2286.0,6.0,9.0,4.0,40.6458137,-74.0127637,4.0,S9,94.0
BK,2220000,1931.0,2533.0,9373.0,7087.0,2286.0,6.0,9.0,4.0,40.6458137,-74.0127637,4.0,S9,94.0
BK,2400000,1931.0,2533.0,9373.0,7087.0,2286.0,6.0,9.0,4.0,40.6458137,-74.0127637,4.0,S9,94.0
SI,990000,1975.0,4879.0,2608.0,2608.0,0.0,2.0,2.0,2.0,40.6038821,-74.1422858,1.0,B2,50.0
SI,594000,1975.0,4879.0,2608.0,2608.0,0.0,2.0,2.0,2.0,40.6038821,-74.1422858,1.0,B2,50.0
SI,990000,1975.0,4879.0,2608.0,2608.0,0.0,2.0,2.0,2.0,40.6038821,-74.1422858,1.0,B2,50.0
MN,1700000,1900.0,3450.0,32950.0,29950.0,3000.0,16.0,17.0,9.0,40.7389252,-73.9960558,3.0,D0,125.0
MN,2175000,1900.0,3450.0,32950.0,29950.0,3000.0,16.0,17.0,9.0,40.7389252,-73.9960558,3.0,D0,125.0
BK,2335000,1899.0,2504.0,3200.0,2080.0,0.0,3.0,3.0,2.0,40.6429212,-74.0071563,2.0,C0,126.0
BK,1840000,1899.0,2504.0,3200.0,2080.0,0.0,3.0,3.0,2.0,40.6429212,-74.0071563,2.0,C0,126.0
BK,2850000,1899.0,2504.0,3200.0,2080.0,0.0,3.0,3.0,2.0,40.6429212,-74.0071563,2.0,C0,126.0
QN,1850000,1890.0,12501.0,4500.0,0.0,4500.0,0.0,0.0,1.0,40.7723856,-73.9048667,8.0,M1,135.0
QN,628750,1890.0,12501.0,4500.0,0.0,4500.0,0.0,0.0,1.0,40.7723856,-73.9048667,8.0,M1,135.0
QN,710000,1890.0,12501.0,4500.0,0.0,4500.0,0.0,0.0,1.0,40.7723856,-73.9048667,8.0,M1,135.0
MN,601500,1938.0,11968.0,57606.0,56806.0,800.0,60.0,61.0,6.0,40.7420844,-73.9961206,3.0,D4,87.0
MN,880000,1938.0,11968.0,57606.0,56806.0,800.0,60.0,61.0,6.0,40.7420844,-73.9961206,3.0,D4,87.0
MN,1200000,1938.0,11968.0,57606.0,56806.0,800.0,60.0,61.0,6.0,40.7420844,-73.9961206,3.0,D4,87.0
MN,865000,1950.0,6180.0,31759.0,31759.0,0.0,42.0,42.0,6.0,40.7430835,-73.9958174,3.0,D4,75.0
MN,485000,1950.0,6180.0,31759.0,31759.0,0.0,42.0,42.0,6.0,40.7430835,-73.9958174,3.0,D4,75.0
BK,1640000,1922.0,4007.0,12272.0,12272.0,0.0,16.0,16.0,4.0,40.6465574,-74.0146989,2.0,C1,103.0
MN,2695000,1909.0,4148.0,45006.0,41226.0,3780.0,16.0,17.0,12.0,40.7429297,-73.9943631,3.0,D0,116.0
MN,1140000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
MN,1400000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
MN,1100000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
MN,1550000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
MN,850000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
MN,730000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
MN,545000,1910.0,10097.0,127000.0,127000.0,0.0,107.0,107.0,12.0,40.7434622,-73.9948719,3.0,D4,115.0
BK,1257500,1905.0,2003.0,3921.0,3921.0,0.0,4.0,4.0,3.0,40.6421417,-74.0073796,2.0,C3,120.0
BK,3470000,1901.0,2003.0,1880.0,1880.0,0.0,2.0,2.0,2.0,40.642364,-74.0083453,1.0,B1,124.0
MN,1650000,1907.0,4227.0,50400.0,42000.0,8400.0,18.0,20.0,12.0,40.7455975,-73.9919702,3.0,D0,118.0
MN,2700000,1910.0,4954.0,20026.0,15226.0,4800.0,14.0,16.0,6.0,40.7463413,-73.9925728,3.0,D0,115.0
MN,4500000,1901.0,2106.0,4283.0,3290.0,993.0,5.0,6.0,4.0,40.7425648,-73.9971563,4.0,S5,124.0
BK,350000,1990.0,5008.0,7500.0,0.0,7500.0,0.0,2.0,2.0,40.6487752,-74.0144328,6.0,F5,35.0
MN,6300000,1900.0,2468.0,9472.0,0.0,9472.0,0.0,5.0,4.0,40.7522153,-74.0026781,5.0,O5,125.0
QN,1100000,1958.0,145000.0,159996.0,0.0,159996.0,0.0,1.0,2.0,40.773467,-73.8953083,6.0,E1,67.0
BK,3250000,1905.0,2043.0,2751.0,2751.0,0.0,3.0,3.0,3.0,40.6437445,-74.0100391,2.0,C0,120.0
MN,4500000,1890.0,2106.0,7350.0,3404.0,3946.0,9.0,12.0,4.0,40.7424467,-73.9972393,4.0,K4,135.0
QN,5150000,1985.0,15000.0,11200.0,0.0,11200.0,0.0,1.0,1.0,40.7774968,-73.8959555,10.0,G1,40.0
MN,2250000,1920.0,2112.0,9750.0,6825.0,2925.0,7.0,10.0,5.0,40.714958,-73.9979222,2.0,C4,105.0
MN,2217000,1900.0,2500.0,9474.0,9473.0,1.0,16.0,16.0,5.0,40.7130696,-73.9965011,2.0,C4,125.0
BK,2412500,1920.0,1250.0,4952.0,3702.0,1250.0,3.0,5.0,4.0,40.6876026,-73.9841778,4.0,S9,105.0
BK,2635000,1920.0,1250.0,4952.0,3702.0,1250.0,3.0,5.0,4.0,40.6876026,-73.9841778,4.0,S9,105.0
SI,1500000,1915.0,5750.0,2220.0,2220.0,0.0,1.0,1.0,2.5,40.6330496,-74.1111619,1.0,A1,110.0
SI,7300000,1920.0,2463.0,1401.0,1401.0,0.0,1.0,1.0,2.5,40.6269962,-74.1280728,1.0,A5,105.0
SI,3500000,1970.0,5000.0,1564.0,1564.0,0.0,1.0,1.0,1.0,40.6239907,-74.1065646,1.0,A2,55.0
MN,4800000,1910.0,2000.0,8512.0,3675.0,4837.0,4.0,7.0,4.0,40.7150733,-73.9974569,4.0,K4,115.0
SI,9500000,1910.0,7150.0,2972.0,2972.0,0.0,2.0,2.0,2.5,40.6352326,-74.1237867,1.0,B2,115.0
MN,5700000,1870.0,2487.0,11500.0,11500.0,0.0,5.0,5.0,5.0,40.716805,-74.0077522,2.0,C6,155.0
QN,625000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
QN,625000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
QN,720000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
QN,990000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
QN,770000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
QN,970000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
QN,896000,1931.0,184000.0,378186.0,378186.0,0.0,472.0,472.0,6.0,40.7494622,-73.9126879,3.0,D1,94.0
MN,2162000,1900.0,11245.0,88320.0,77320.0,11000.0,44.0,45.0,8.0,40.713676,-74.0073262,3.0,D4,125.0
MN,2580000,1900.0,11245.0,88320.0,77320.0,11000.0,44.0,45.0,8.0,40.713676,-74.0073262,3.0,D4,125.0
MN,1385000,1900.0,11245.0,88320.0,77320.0,11000.0,44.0,45.0,8.0,40.713676,-74.0073262,3.0,D4,125.0
MN,1950000,1860.0,8781.0,41756.0,32147.0,9609.0,16.0,18.0,5.0,40.7159788,-74.0076764,3.0,D0,165.0
SI,455000,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
SI,787500,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
SI,930000,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
SI,370000,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
SI,920000,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
SI,955000,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
SI,870636,2004.0,1820.0,1088.0,1088.0,0.0,1.0,1.0,2.0,40.6372099,-74.1147574,1.0,A5,21.0
MN,2625000,1915.0,5539.0,24100.0,19280.0,4820.0,8.0,10.0,5.0,40.7176449,-74.0069551,3.0,D0,110.0
MN,2200000,1857.0,1902.0,8510.0,6808.0,1702.0,4.0,5.0,5.0,40.7151635,-74.0089496,4.0,S4,168.0
MN,9700000,1886.0,1880.0,8800.0,6920.0,1880.0,4.0,5.0,5.0,40.7157454,-74.0087008,4.0,S4,139.0
SI,4500000,1990.0,2688.0,1384.0,1384.0,0.0,1.0,1.0,3.0,40.6352929,-74.1159215,1.0,A5,35.0
BK,3250000,1931.0,1931.0,7199.0,5399.0,1800.0,6.0,8.0,4.0,40.6647585,-73.9896586,4.0,S9,94.0
MN,1829008,1925.0,2750.0,11455.0,11455.0,0.0,15.0,15.0,5.0,40.7623981,-73.9927839,2.0,C4,100.0
SI,7000000,1925.0,3600.0,1656.0,1656.0,0.0,1.0,1.0,2.5,40.6286267,-74.1397699,1.0,A1,100.0
MN,3150000,1901.0,2510.0,6560.0,6560.0,0.0,8.0,8.0,4.0,40.7630705,-73.9912605,2.0,C4,124.0
SI,7595000,1930.0,3675.0,1176.0,1176.0,0.0,1.0,1.0,1.5,40.62784,-74.1412129,1.0,A9,95.0
MN,4234275,1920.0,2092.0,4120.0,4120.0,0.0,5.0,5.0,4.0,40.7648518,-73.9908379,2.0,C2,105.0
MN,735000,1883.0,5542.0,28782.0,24282.0,4500.0,41.0,44.0,6.0,40.7672393,-73.986621,4.0,C7,142.0
MN,7595000,1940.0,2510.0,8605.0,8605.0,0.0,15.0,15.0,5.0,40.7641709,-73.9892171,3.0,D1,85.0
MN,623731,2013.0,12552.0,100142.0,100142.0,0.0,96.0,96.0,12.0,40.7668308,-73.9924333,3.0,D3,12.0
MN,813551,2013.0,12552.0,100142.0,100142.0,0.0,96.0,96.0,12.0,40.7668308,-73.9924333,3.0,D3,12.0
SI,460000,1925.0,5000.0,1688.0,1688.0,0.0,1.0,1.0,2.0,40.6259783,-74.139523,1.0,A1,100.0
SI,475000,1925.0,2800.0,1248.0,1248.0,0.0,1.0,1.0,2.5,40.6289325,-74.1388699,1.0,A1,100.0
SI,435000,1925.0,2800.0,1248.0,1248.0,0.0,1.0,1.0,2.5,40.6289325,-74.1388699,1.0,A1,100.0
BK,487500,2000.0,2585.0,3300.0,3300.0,0.0,3.0,3.0,3.0,40.6620463,-73.9865772,2.0,C0,25.0
BK,370000,2000.0,2585.0,3300.0,3300.0,0.0,3.0,3.0,3.0,40.6620463,-73.9865772,2.0,C0,25.0
BK,1149000,1899.0,1250.0,1440.0,960.0,0.0,2.0,2.0,2.0,40.6617745,-73.986188,1.0,B3,126.0
QN,80000,1960.0,1900.0,1548.0,1548.0,0.0,2.0,2.0,2.0,40.7613172,-73.8877974,1.0,B1,65.0
QN,455000,1960.0,1900.0,1748.0,1748.0,0.0,2.0,2.0,2.0,40.7613008,-73.8879382,1.0,B1,65.0
QN,342600,1960.0,1900.0,1748.0,1748.0,0.0,2.0,2.0,2.0,40.7613008,-73.8879382,1.0,B1,65.0
QN,670000,1960.0,1900.0,1748.0,1748.0,0.0,2.0,2.0,2.0,40.7613008,-73.8879382,1.0,B1,65.0
SI,620000,1920.0,2400.0,1368.0,1368.0,0.0,1.0,1.0,2.0,40.6282027,-74.1408931,1.0,A1,105.0
SI,680000,1920.0,2400.0,1368.0,1368.0,0.0,1.0,1.0,2.0,40.6282027,-74.1408931,1.0,A1,105.0
QN,380000,1955.0,1900.0,1831.0,1332.0,0.0,1.0,1.0,2.0,40.7620961,-73.8872149,1.0,A5,70.0
MN,404000,1901.0,1364.0,5616.0,5000.0,616.0,8.0,10.0,5.0,40.7649972,-73.9909967,2.0,C6,124.0
BK,465000,1889.0,1688.0,3440.0,2580.0,0.0,2.0,2.0,3.0,40.6740498,-73.9737264,1.0,B3,136.0
SI,369000,1940.0,3083.0,1192.0,1192.0,0.0,1.0,1.0,2.0,40.6262665,-74.1418076,1.0,A1,85.0
SI,379000,1940.0,3083.0,1192.0,1192.0,0.0,1.0,1.0,2.0,40.6262665,-74.1418076,1.0,A1,85.0
SI,315000,1940.0,3083.0,1192.0,1192.0,0.0,1.0,1.0,2.0,40.6262665,-74.1418076,1.0,A1,85.0
MN,390000,1910.0,2510.0,9920.0,9920.0,0.0,20.0,20.0,5.0,40.766825,-73.98852,2.0,C6,115.0
MN,330000,1910.0,2510.0,9920.0,9920.0,0.0,20.0,20.0,5.0,40.766825,-73.98852,2.0,C6,115.0
MN,440000,1910.0,2510.0,9920.0,9920.0,0.0,20.0,20.0,5.0,40.766825,-73.98852,2.0,C6,115.0
MN,215750,1910.0,2250.0,9500.0,9500.0,0.0,20.0,20.0,5.0,40.7673164,-73.9888881,2.0,C6,115.0
MN,400000,1901.0,2900.0,14241.0,13219.0,1022.0,22.0,24.0,6.0,40.767135,-73.9866932,2.0,C6,124.0
SI,355000,1931.0,5152.0,7380.0,0.0,7380.0,0.0,2.0,2.0,40.6379955,-74.1344858,7.0,G2,94.0
MN,368500,1901.0,2510.0,9650.0,9650.0,0.0,18.0,18.0,5.0,40.7648766,-73.9928378,2.0,C6,124.0
MN,387500,1901.0,2511.0,9525.0,9525.0,0.0,20.0,20.0,5.0,40.7649754,-73.9930725,2.0,C6,124.0
MN,375000,1901.0,2511.0,9645.0,9645.0,0.0,20.0,20.0,5.0,40.7650084,-73.9931519,2.0,C6,124.0
MN,455000,1920.0,10062.0,35625.0,33125.0,2500.0,44.0,47.0,5.0,40.767838,-73.9900469,2.0,C6,105.0
SI,1355000,1925.0,2760.0,1250.0,1250.0,0.0,1.0,1.0,2.5,40.6281291,-74.1381441,1.0,A1,100.0
BK,885000,1920.0,1767.0,2119.0,2119.0,0.0,3.0,3.0,3.0,40.6620874,-73.9859645,2.0,C0,105.0
BK,1200000,1920.0,1767.0,2119.0,2119.0,0.0,3.0,3.0,3.0,40.6620874,-73.9859645,2.0,C0,105.0
MN,1100000,1911.0,5525.0,33658.0,31000.0,2658.0,24.0,25.0,7.0,40.7672476,-73.9875524,3.0,D4,114.0
MN,825000,1911.0,5300.0,31468.0,31468.0,0.0,22.0,22.0,6.0,40.7671735,-73.9873936,3.0,D0,114.0
MN,475000,1957.0,17500.0,104966.0,104966.0,0.0,147.0,147.0,10.0,40.7679474,-73.9866245,3.0,D4,68.0
MN,765000,1957.0,17500.0,104966.0,104966.0,0.0,147.0,147.0,10.0,40.7679474,-73.9866245,3.0,D4,68.0
MN,710000,1957.0,17500.0,104966.0,104966.0,0.0,147.0,147.0,10.0,40.7679474,-73.9866245,3.0,D4,68.0
MN,425000,1957.0,17500.0,104966.0,104966.0,0.0,147.0,147.0,10.0,40.7679474,-73.9866245,3.0,D4,68.0
MN,485000,1957.0,17500.0,104966.0,104966.0,0.0,147.0,147.0,10.0,40.7679474,-73.9866245,3.0,D4,68.0
MN,330000,1929.0,10041.0,114992.0,113792.0,1200.0,235.0,237.0,16.0,40.7689823,-73.9875268,3.0,D4,96.0
MN,365000,1929.0,10041.0,114992.0,113792.0,1200.0,235.0,237.0,16.0,40.7689823,-73.9875268,3.0,D4,96.0
MN,585000,1929.0,10041.0,114992.0,113792.0,1200.0,235.0,237.0,16.0,40.7689823,-73.9875268,3.0,D4,96.0
MN,300000,1929.0,10041.0,114992.0,113792.0,1200.0,235.0,237.0,16.0,40.7689823,-73.9875268,3.0,D4,96.0
MN,640000,1900.0,4260.0,12500.0,11500.0,1000.0,28.0,29.0,5.0,40.7684195,-73.9861911,3.0,D4,125.0
MN,375000,1940.0,8611.0,43809.0,43809.0,0.0,48.0,48.0,6.0,40.7683343,-73.985989,3.0,D4,85.0
MN,450000,1940.0,8611.0,43809.0,43809.0,0.0,48.0,48.0,6.0,40.7683343,-73.985989,3.0,D4,85.0
MN,400000,1957.0,10041.0,40512.0,34512.0,6000.0,46.0,50.0,6.0,40.7685319,-73.9856749,3.0,D4,68.0
MN,3710000,1940.0,2712.0,5400.0,0.0,5400.0,0.0,2.0,2.0,40.7617725,-73.9970869,7.0,G2,85.0
SI,3300000,1910.0,2500.0,1120.0,1120.0,0.0,1.0,1.0,2.0,40.6275463,-74.1411727,1.0,A1,115.0
SI,6500000,1955.0,3000.0,1144.0,1144.0,0.0,1.0,1.0,1.0,40.6154718,-74.1367961,1.0,A2,70.0
MN,7250000,1901.0,1575.0,4914.0,3339.0,1575.0,2.0,3.0,4.0,40.7295513,-73.9885841,4.0,S2,124.0
MN,6350000,1867.0,1311.0,4136.0,4136.0,0.0,2.0,2.0,4.0,40.7303199,-73.9885479,1.0,B9,158.0
MN,3600000,1891.0,2567.0,9820.0,9820.0,0.0,15.0,15.0,5.0,40.7268693,-73.9849117,2.0,C4,134.0
BK,9400000,1931.0,1500.0,4800.0,2400.0,2400.0,2.0,3.0,3.0,40.6778891,-73.9860296,4.0,S2,94.0
MN,8100000,1900.0,2425.0,6750.0,5400.0,1350.0,9.0,10.0,5.0,40.7266281,-73.9880254,4.0,C7,125.0
MN,3625000,1910.0,2348.0,10260.0,8310.0,1950.0,16.0,18.0,6.0,40.7286618,-73.9865494,4.0,C7,115.0
MN,7618000,1900.0,2369.0,10392.0,8323.0,2069.0,16.0,18.0,6.0,40.7297486,-73.9854451,4.0,C7,125.0
SI,530000,1930.0,3600.0,1256.0,1256.0,0.0,1.0,1.0,2.5,40.6175109,-74.1392568,1.0,A1,95.0
MN,7850000,1900.0,1602.0,6420.0,6420.0,0.0,4.0,4.0,4.0,40.7255882,-73.9914603,2.0,C3,125.0
BK,2750000,1899.0,2200.0,2400.0,2400.0,0.0,3.0,3.0,3.0,40.6776209,-73.9955511,2.0,C0,126.0
SI,7900000,1970.0,4800.0,2000.0,2000.0,0.0,2.0,2.0,2.0,40.6141601,-74.138814,1.0,B1,55.0
MN,6000000,2001.0,2512.0,10512.0,8040.0,2472.0,10.0,11.0,7.0,40.7297701,-73.9823566,4.0,D6,24.0
SI,950000,1935.0,6000.0,2900.0,2900.0,0.0,1.0,1.0,2.0,40.6177134,-74.1352086,1.0,A1,90.0
MN,580000,1940.0,5630.0,15000.0,15000.0,0.0,25.0,25.0,4.0,40.7276268,-73.9848719,2.0,C6,85.0
MN,185000,1900.0,2260.0,9794.0,8162.0,1632.0,15.0,16.0,6.0,40.729858,-73.9825911,2.0,C6,125.0
MN,565000,1910.0,2357.0,10083.0,9583.0,500.0,24.0,25.0,6.0,40.7239164,-73.9893716,2.0,C6,115.0
MN,401000,1900.0,2308.0,6333.0,5233.0,1100.0,8.0,9.0,5.0,40.7285326,-73.985034,2.0,C6,125.0
MN,710000,1920.0,5163.0,21178.0,21178.0,0.0,36.0,36.0,6.0,40.7308025,-73.9848062,2.0,C6,105.0
MN,465000,1920.0,5163.0,21178.0,21178.0,0.0,36.0,36.0,6.0,40.7308025,-73.9848062,2.0,C6,105.0
MN,830000,1900.0,5162.0,21178.0,21178.0,0.0,36.0,36.0,6.0,40.7308684,-73.984965,2.0,C6,125.0
MN,897000,1900.0,5162.0,21178.0,21178.0,0.0,36.0,36.0,6.0,40.7308684,-73.984965,2.0,C6,125.0
SI,665000,1920.0,3800.0,2288.0,2288.0,0.0,1.0,1.0,2.75,40.6152731,-74.1376565,1.0,A1,105.0
SI,1320000,1920.0,2375.0,1040.0,1040.0,0.0,1.0,1.0,2.0,40.6151692,-74.1373285,1.0,A1,105.0
MN,310000,1900.0,2951.0,13110.0,13110.0,0.0,28.0,28.0,6.0,40.7319226,-73.9866678,2.0,C6,125.0
MN,600000,1900.0,2951.0,13110.0,13110.0,0.0,28.0,28.0,6.0,40.7319226,-73.9866678,2.0,C6,125.0
